"","title","author","published_at","raw_article","p_text","year_published"
"1","What Brené Brown and I Will Never Agree On","adamgrant","2026-03-19 13:15:55.238000+00:00","<p>Brené Brown is one of my favorite thinkers, but our relationship almost ended before it began. In 2016, we had a public argument about authenticity, and we didn’t speak for the next four years.</p><p>Now, a decade later, we’ve launched a podcast together. It’s called <a href=""https://www.youtube.com/@thecuriosityshop"">The Curiosity Shop</a>.</p><p>The inaugural episode just dropped—we talk for the first time about where we went wrong, how we reconciled, and what we learned about repair and trust. We also discuss what healthy authenticity looks like, and where we still think we’ll never see eye to eye. You can watch on <a href=""https://www.youtube.com/watch?v=wlUWQbVds0Q"">YouTube</a> or listen on <a href=""https://podcasts.apple.com/us/podcast/the-curiosity-shop-with-bren%C3%A9-brown-and-adam-grant/id1730985049"">Apple</a>, <a href=""https://open.spotify.com/episode/49tNP0jb4okGbbMgc0JdmU"">Spotify</a>, or wherever you get podcasts.</p><p>Every Thursday, Brené and I will combine our right-brain and left-brain sensibilities to embrace informed complexity over easy answers. We’ll explore big questions, riff, disagree, and dive deep into the ideas, evidence, and cultural moments that intrigue us most.</p><p>What are your reactions to our first episode? And what are you most curious to hear us discuss and debate? Feel free to chime in below with your questions and comments.</p><div class=""captioned-image-container""><figure><a class=""image-link image2 is-viewable-img"" target=""_blank"" href=""https://www.youtube.com/@thecuriosityshop"" data-component-name=""Image2ToDOM""><div class=""image2-inset""><picture><source type=""image/webp"" srcset=""https://substackcdn.com/image/fetch/$s_!1lTk!,w_424,c_limit,f_webp,q_auto:good,fl_progressive:steep/https%3A%2F%2Fsubstack-post-media.s3.amazonaws.com%2Fpublic%2Fimages%2F4d131284-7a9f-40dd-ab83-c9201ab42793_1920x1080.jpeg 424w, https://substackcdn.com/image/fetch/$s_!1lTk!,w_848,c_limit,f_webp,q_auto:good,fl_progressive:steep/https%3A%2F%2Fsubstack-post-media.s3.amazonaws.com%2Fpublic%2Fimages%2F4d131284-7a9f-40dd-ab83-c9201ab42793_1920x1080.jpeg 848w, https://substackcdn.com/image/fetch/$s_!1lTk!,w_1272,c_limit,f_webp,q_auto:good,fl_progressive:steep/https%3A%2F%2Fsubstack-post-media.s3.amazonaws.com%2Fpublic%2Fimages%2F4d131284-7a9f-40dd-ab83-c9201ab42793_1920x1080.jpeg 1272w, https://substackcdn.com/image/fetch/$s_!1lTk!,w_1456,c_limit,f_webp,q_auto:good,fl_progressive:steep/https%3A%2F%2Fsubstack-post-media.s3.amazonaws.com%2Fpublic%2Fimages%2F4d131284-7a9f-40dd-ab83-c9201ab42793_1920x1080.jpeg 1456w"" sizes=""100vw""><img src=""https://substackcdn.com/image/fetch/$s_!1lTk!,w_1456,c_limit,f_auto,q_auto:good,fl_progressive:steep/https%3A%2F%2Fsubstack-post-media.s3.amazonaws.com%2Fpublic%2Fimages%2F4d131284-7a9f-40dd-ab83-c9201ab42793_1920x1080.jpeg"" width=""1456"" height=""819"" data-attrs=""{&quot;src&quot;:&quot;https://substack-post-media.s3.amazonaws.com/public/images/4d131284-7a9f-40dd-ab83-c9201ab42793_1920x1080.jpeg&quot;,&quot;srcNoWatermark&quot;:null,&quot;fullscreen&quot;:null,&quot;imageSize&quot;:null,&quot;height&quot;:819,&quot;width&quot;:1456,&quot;resizeWidth&quot;:null,&quot;bytes&quot;:580600,&quot;alt&quot;:null,&quot;title&quot;:null,&quot;type&quot;:&quot;image/jpeg&quot;,&quot;href&quot;:&quot;https://www.youtube.com/@thecuriosityshop&quot;,&quot;belowTheFold&quot;:false,&quot;topImage&quot;:true,&quot;internalRedirect&quot;:&quot;https://adamgrant.substack.com/i/191472617?img=https%3A%2F%2Fsubstack-post-media.s3.amazonaws.com%2Fpublic%2Fimages%2F4d131284-7a9f-40dd-ab83-c9201ab42793_1920x1080.jpeg&quot;,&quot;isProcessing&quot;:false,&quot;align&quot;:null,&quot;offset&quot;:false}"" class=""sizing-normal"" alt="""" srcset=""https://substackcdn.com/image/fetch/$s_!1lTk!,w_424,c_limit,f_auto,q_auto:good,fl_progressive:steep/https%3A%2F%2Fsubstack-post-media.s3.amazonaws.com%2Fpublic%2Fimages%2F4d131284-7a9f-40dd-ab83-c9201ab42793_1920x1080.jpeg 424w, https://substackcdn.com/image/fetch/$s_!1lTk!,w_848,c_limit,f_auto,q_auto:good,fl_progressive:steep/https%3A%2F%2Fsubstack-post-media.s3.amazonaws.com%2Fpublic%2Fimages%2F4d131284-7a9f-40dd-ab83-c9201ab42793_1920x1080.jpeg 848w, https://substackcdn.com/image/fetch/$s_!1lTk!,w_1272,c_limit,f_auto,q_auto:good,fl_progressive:steep/https%3A%2F%2Fsubstack-post-media.s3.amazonaws.com%2Fpublic%2Fimages%2F4d131284-7a9f-40dd-ab83-c9201ab42793_1920x1080.jpeg 1272w, https://substackcdn.com/image/fetch/$s_!1lTk!,w_1456,c_limit,f_auto,q_auto:good,fl_progressive:steep/https%3A%2F%2Fsubstack-post-media.s3.amazonaws.com%2Fpublic%2Fimages%2F4d131284-7a9f-40dd-ab83-c9201ab42793_1920x1080.jpeg 1456w"" sizes=""100vw"" fetchpriority=""high""></picture><div class=""image-link-expand""><div class=""pencraft pc-display-flex pc-gap-8 pc-reset""><button tabindex=""0"" type=""button"" class=""pencraft pc-reset pencraft icon-container restack-image""><svg role=""img"" width=""20"" height=""20"" viewBox=""0 0 20 20"" fill=""none"" stroke-width=""1.5"" stroke=""var(--color-fg-primary)"" stroke-linecap=""round"" stroke-linejoin=""round"" xmlns=""http://www.w3.org/2000/svg""><g><title></title><path d=""M2.53001 7.81595C3.49179 4.73911 6.43281 2.5 9.91173 2.5C13.1684 2.5 15.9537 4.46214 17.0852 7.23684L17.6179 8.67647M17.6179 8.67647L18.5002 4.26471M17.6179 8.67647L13.6473 6.91176M17.4995 12.1841C16.5378 15.2609 13.5967 17.5 10.1178 17.5C6.86118 17.5 4.07589 15.5379 2.94432 12.7632L2.41165 11.3235M2.41165 11.3235L1.5293 15.7353M2.41165 11.3235L6.38224 13.0882""></path></g></svg></button><button tabindex=""0"" type=""button"" class=""pencraft pc-reset pencraft icon-container view-image""><svg xmlns=""http://www.w3.org/2000/svg"" width=""20"" height=""20"" viewBox=""0 0 24 24"" fill=""none"" stroke=""currentColor"" stroke-width=""2"" stroke-linecap=""round"" stroke-linejoin=""round"" class=""lucide lucide-maximize2 lucide-maximize-2""><polyline points=""15 3 21 3 21 9""></polyline><polyline points=""9 21 3 21 3 15""></polyline><line x1=""21"" x2=""14"" y1=""3"" y2=""10""></line><line x1=""3"" x2=""10"" y1=""21"" y2=""14""></line></svg></button></div></div></div></a></figure></div><p></p>","Brené Brown is one of my favorite thinkers, but our relationship almost ended before it began. In 2016, we had a public argument about authenticity, and we didn’t speak for the next four years. Now, a decade later, we’ve launched a podcast together. It’s called The Curiosity Shop. The inaugural episode just dropped—we talk for the first time about where we went wrong, how we reconciled, and what we learned about repair and trust. We also discuss what healthy authenticity looks like, and where we still think we’ll never see eye to eye. You can watch on YouTube or listen on Apple, Spotify, or wherever you get podcasts. Every Thursday, Brené and I will combine our right-brain and left-brain sensibilities to embrace informed complexity over easy answers. We’ll explore big questions, riff, disagree, and dive deep into the ideas, evidence, and cultural moments that intrigue us most. What are your reactions to our first episode? And what are you most curious to hear us discuss and debate? Feel free to chime in below with your questions and comments. ",2026
"2","What I Got Wrong About Connection","adamgrant","2026-02-25 17:38:02.130000+00:00","<p>I’m overjoyed to announce my next book, <a href=""https://adamgrant.net/book/vibe/"">VIBE</a>. It’s available for preorder now:</p><div class=""captioned-image-container""><figure><a class=""image-link image2 is-viewable-img"" target=""_blank"" href=""https://adamgrant.net/book/vibe/"" data-component-name=""Image2ToDOM""><div class=""image2-inset""><picture><source type=""image/webp"" srcset=""https://substackcdn.com/image/fetch/$s_!j9R7!,w_424,c_limit,f_webp,q_auto:good,fl_progressive:steep/https%3A%2F%2Fsubstack-post-media.s3.amazonaws.com%2Fpublic%2Fimages%2Fd65438f0-55bb-4225-8772-c72cefa3ff96_1080x1080.png 424w, https://substackcdn.com/image/fetch/$s_!j9R7!,w_848,c_limit,f_webp,q_auto:good,fl_progressive:steep/https%3A%2F%2Fsubstack-post-media.s3.amazonaws.com%2Fpublic%2Fimages%2Fd65438f0-55bb-4225-8772-c72cefa3ff96_1080x1080.png 848w, https://substackcdn.com/image/fetch/$s_!j9R7!,w_1272,c_limit,f_webp,q_auto:good,fl_progressive:steep/https%3A%2F%2Fsubstack-post-media.s3.amazonaws.com%2Fpublic%2Fimages%2Fd65438f0-55bb-4225-8772-c72cefa3ff96_1080x1080.png 1272w, https://substackcdn.com/image/fetch/$s_!j9R7!,w_1456,c_limit,f_webp,q_auto:good,fl_progressive:steep/https%3A%2F%2Fsubstack-post-media.s3.amazonaws.com%2Fpublic%2Fimages%2Fd65438f0-55bb-4225-8772-c72cefa3ff96_1080x1080.png 1456w"" sizes=""100vw""><img src=""https://substackcdn.com/image/fetch/$s_!j9R7!,w_1456,c_limit,f_auto,q_auto:good,fl_progressive:steep/https%3A%2F%2Fsubstack-post-media.s3.amazonaws.com%2Fpublic%2Fimages%2Fd65438f0-55bb-4225-8772-c72cefa3ff96_1080x1080.png"" width=""1080"" height=""1080"" data-attrs=""{&quot;src&quot;:&quot;https://substack-post-media.s3.amazonaws.com/public/images/d65438f0-55bb-4225-8772-c72cefa3ff96_1080x1080.png&quot;,&quot;srcNoWatermark&quot;:null,&quot;fullscreen&quot;:null,&quot;imageSize&quot;:null,&quot;height&quot;:1080,&quot;width&quot;:1080,&quot;resizeWidth&quot;:null,&quot;bytes&quot;:497282,&quot;alt&quot;:null,&quot;title&quot;:null,&quot;type&quot;:&quot;image/png&quot;,&quot;href&quot;:&quot;https://adamgrant.net/book/vibe/&quot;,&quot;belowTheFold&quot;:false,&quot;topImage&quot;:true,&quot;internalRedirect&quot;:&quot;https://adamgrant.substack.com/i/189161357?img=https%3A%2F%2Fsubstack-post-media.s3.amazonaws.com%2Fpublic%2Fimages%2Fd65438f0-55bb-4225-8772-c72cefa3ff96_1080x1080.png&quot;,&quot;isProcessing&quot;:false,&quot;align&quot;:null,&quot;offset&quot;:false}"" class=""sizing-normal"" alt="""" srcset=""https://substackcdn.com/image/fetch/$s_!j9R7!,w_424,c_limit,f_auto,q_auto:good,fl_progressive:steep/https%3A%2F%2Fsubstack-post-media.s3.amazonaws.com%2Fpublic%2Fimages%2Fd65438f0-55bb-4225-8772-c72cefa3ff96_1080x1080.png 424w, https://substackcdn.com/image/fetch/$s_!j9R7!,w_848,c_limit,f_auto,q_auto:good,fl_progressive:steep/https%3A%2F%2Fsubstack-post-media.s3.amazonaws.com%2Fpublic%2Fimages%2Fd65438f0-55bb-4225-8772-c72cefa3ff96_1080x1080.png 848w, https://substackcdn.com/image/fetch/$s_!j9R7!,w_1272,c_limit,f_auto,q_auto:good,fl_progressive:steep/https%3A%2F%2Fsubstack-post-media.s3.amazonaws.com%2Fpublic%2Fimages%2Fd65438f0-55bb-4225-8772-c72cefa3ff96_1080x1080.png 1272w, https://substackcdn.com/image/fetch/$s_!j9R7!,w_1456,c_limit,f_auto,q_auto:good,fl_progressive:steep/https%3A%2F%2Fsubstack-post-media.s3.amazonaws.com%2Fpublic%2Fimages%2Fd65438f0-55bb-4225-8772-c72cefa3ff96_1080x1080.png 1456w"" sizes=""100vw"" fetchpriority=""high""></picture><div class=""image-link-expand""><div class=""pencraft pc-display-flex pc-gap-8 pc-reset""><button tabindex=""0"" type=""button"" class=""pencraft pc-reset pencraft icon-container restack-image""><svg role=""img"" width=""20"" height=""20"" viewBox=""0 0 20 20"" fill=""none"" stroke-width=""1.5"" stroke=""var(--color-fg-primary)"" stroke-linecap=""round"" stroke-linejoin=""round"" xmlns=""http://www.w3.org/2000/svg""><g><title></title><path d=""M2.53001 7.81595C3.49179 4.73911 6.43281 2.5 9.91173 2.5C13.1684 2.5 15.9537 4.46214 17.0852 7.23684L17.6179 8.67647M17.6179 8.67647L18.5002 4.26471M17.6179 8.67647L13.6473 6.91176M17.4995 12.1841C16.5378 15.2609 13.5967 17.5 10.1178 17.5C6.86118 17.5 4.07589 15.5379 2.94432 12.7632L2.41165 11.3235M2.41165 11.3235L1.5293 15.7353M2.41165 11.3235L6.38224 13.0882""></path></g></svg></button><button tabindex=""0"" type=""button"" class=""pencraft pc-reset pencraft icon-container view-image""><svg xmlns=""http://www.w3.org/2000/svg"" width=""20"" height=""20"" viewBox=""0 0 24 24"" fill=""none"" stroke=""currentColor"" stroke-width=""2"" stroke-linecap=""round"" stroke-linejoin=""round"" class=""lucide lucide-maximize2 lucide-maximize-2""><polyline points=""15 3 21 3 21 9""></polyline><polyline points=""9 21 3 21 3 15""></polyline><line x1=""21"" x2=""14"" y1=""3"" y2=""10""></line><line x1=""3"" x2=""10"" y1=""21"" y2=""14""></line></svg></button></div></div></div></a></figure></div><p>Since I was a kid, I’ve been fascinated by the fact that some interactions crackle with energy while others fall flat. I’ve thought on and off about writing a book on connection, but I wasn’t sure I had anything new and worthwhile to say. A few years ago, an unexpected interaction changed my mind.</p><p>One night before an event in L.A., my conversation partner got sick, so I had to scramble to find a last-minute replacement. I was surprised by how well it went. Afterward, I got a bunch of notes telling me our chemistry was electric. People asked how we became friends, assuming we’d known each other forever. But we’d only met once before—for 30 minutes over Zoom.</p><p>Given the circumstances, I didn’t think that kind of vibe would be possible. I couldn’t stop thinking about it: how did that happen?!</p><p>As a psychologist, I’ve spent much of my career studying how to spark, strengthen, and sustain bonds. Every time I have an awkward conversation with a new colleague or get ghosted by an old friend, I’m reminded of how much more there is to discover about the art and science of relationships.</p><p>Although we’ve never been more connected, many of us have never felt more disconnected. To address that pressing problem, I’ve done a deep dive into the science of building all kinds of bonds. I’ve also scoured the globe to study people and places that excel at it—a crew of astronauts who figured out how to trust people they don’t like, a comedy troupe that swears by taking time apart as a key to staying together, a band that grew closer by learning to fight more, and my neighbor with a matchmaking hobby who ended up facilitating dozens of marriages.</p><p>I used to think chemistry required similarity and closeness took time. My event on stage in L.A. shattered both of those beliefs. On paper, my conversation partner and I weren’t compatible. She’s an extravert; I’m a shy introvert. Whereas I’ve been accused of being Type A+, she calls herself Type Z. She loves to cook and garden; my specialty is a bowl of cereal and I’ve mistaken collard greens for lettuce. Despite our differences, we hit it off quickly. She wrote me later to say, “That was the best shortcut to a friendship I could have possibly dreamed up.”</p><p>Until then, I’d been building rapport the wrong way. When I was backstage with someone new, I’d tried to get to know their life story. But that failed to simulate the dynamic we want in front of an audience. We struggled to shift gears from trading monologues to fizzy discussions and debates about ideas.</p><p>In L.A., my conversation partner was an actor who understood the power of rehearsal. Backstage, she guided me to practice the kind of conversation we wanted to have. When I tried to ask about her life, she gave a quick answer and then tossed it back to me. She was moving us into a rhythm of riffing, and we were able to carry that vibe onto the stage—and into our lives.</p><p>Connection doesn’t depend on the amount of time we spend together. It rests on how we spend it. <a href=""https://adamgrant.net/book/vibe/"">VIBE</a> is about making the most of our time together.</p><p>As I put the finishing touches on the book, I’d love to hear from you in the comments. What’s surprised you most about what it takes to vibe?</p>","I’m overjoyed to announce my next book, VIBE. It’s available for preorder now: Since I was a kid, I’ve been fascinated by the fact that some interactions crackle with energy while others fall flat. I’ve thought on and off about writing a book on connection, but I wasn’t sure I had anything new and worthwhile to say. A few years ago, an unexpected interaction changed my mind. One night before an event in L.A., my conversation partner got sick, so I had to scramble to find a last-minute replacement. I was surprised by how well it went. Afterward, I got a bunch of notes telling me our chemistry was electric. People asked how we became friends, assuming we’d known each other forever. But we’d only met once before—for 30 minutes over Zoom. Given the circumstances, I didn’t think that kind of vibe would be possible. I couldn’t stop thinking about it: how did that happen?! As a psychologist, I’ve spent much of my career studying how to spark, strengthen, and sustain bonds. Every time I have an awkward conversation with a new colleague or get ghosted by an old friend, I’m reminded of how much more there is to discover about the art and science of relationships. Although we’ve never been more connected, many of us have never felt more disconnected. To address that pressing problem, I’ve done a deep dive into the science of building all kinds of bonds. I’ve also scoured the globe to study people and places that excel at it—a crew of astronauts who figured out how to trust people they don’t like, a comedy troupe that swears by taking time apart as a key to staying together, a band that grew closer by learning to fight more, and my neighbor with a matchmaking hobby who ended up facilitating dozens of marriages. I used to think chemistry required similarity and closeness took time. My event on stage in L.A. shattered both of those beliefs. On paper, my conversation partner and I weren’t compatible. She’s an extravert; I’m a shy introvert. Whereas I’ve been accused of being Type A+, she calls herself Type Z. She loves to cook and garden; my specialty is a bowl of cereal and I’ve mistaken collard greens for lettuce. Despite our differences, we hit it off quickly. She wrote me later to say, “That was the best shortcut to a friendship I could have possibly dreamed up.” Until then, I’d been building rapport the wrong way. When I was backstage with someone new, I’d tried to get to know their life story. But that failed to simulate the dynamic we want in front of an audience. We struggled to shift gears from trading monologues to fizzy discussions and debates about ideas. In L.A., my conversation partner was an actor who understood the power of rehearsal. Backstage, she guided me to practice the kind of conversation we wanted to have. When I tried to ask about her life, she gave a quick answer and then tossed it back to me. She was moving us into a rhythm of riffing, and we were able to carry that vibe onto the stage—and into our lives. Connection doesn’t depend on the amount of time we spend together. It rests on how we spend it. VIBE is about making the most of our time together. As I put the finishing touches on the book, I’d love to hear from you in the comments. What’s surprised you most about what it takes to vibe?",2026
"3","The New Books to Refresh Your Thinking in 2026","adamgrant","2026-01-18 17:00:24.374000+00:00","<p>Most information goes in one ear and out the other. Great books have a lasting impact on how we think and who we become.</p><p>My favorite new releases this winter explore how to set boundaries, boost well-being, enhance communication, navigate change, and improve civic life.</p><div class=""captioned-image-container""><figure><a class=""image-link image2 is-viewable-img"" target=""_blank"" href=""https://substackcdn.com/image/fetch/$s_!1M4_!,f_auto,q_auto:good,fl_progressive:steep/https%3A%2F%2Fsubstack-post-media.s3.amazonaws.com%2Fpublic%2Fimages%2F6eb744d8-f751-4f64-b059-b7b926ac49f8_2880x1440.png"" data-component-name=""Image2ToDOM""><div class=""image2-inset""><picture><source type=""image/webp"" srcset=""https://substackcdn.com/image/fetch/$s_!1M4_!,w_424,c_limit,f_webp,q_auto:good,fl_progressive:steep/https%3A%2F%2Fsubstack-post-media.s3.amazonaws.com%2Fpublic%2Fimages%2F6eb744d8-f751-4f64-b059-b7b926ac49f8_2880x1440.png 424w, https://substackcdn.com/image/fetch/$s_!1M4_!,w_848,c_limit,f_webp,q_auto:good,fl_progressive:steep/https%3A%2F%2Fsubstack-post-media.s3.amazonaws.com%2Fpublic%2Fimages%2F6eb744d8-f751-4f64-b059-b7b926ac49f8_2880x1440.png 848w, https://substackcdn.com/image/fetch/$s_!1M4_!,w_1272,c_limit,f_webp,q_auto:good,fl_progressive:steep/https%3A%2F%2Fsubstack-post-media.s3.amazonaws.com%2Fpublic%2Fimages%2F6eb744d8-f751-4f64-b059-b7b926ac49f8_2880x1440.png 1272w, https://substackcdn.com/image/fetch/$s_!1M4_!,w_1456,c_limit,f_webp,q_auto:good,fl_progressive:steep/https%3A%2F%2Fsubstack-post-media.s3.amazonaws.com%2Fpublic%2Fimages%2F6eb744d8-f751-4f64-b059-b7b926ac49f8_2880x1440.png 1456w"" sizes=""100vw""><img src=""https://substackcdn.com/image/fetch/$s_!1M4_!,w_1456,c_limit,f_auto,q_auto:good,fl_progressive:steep/https%3A%2F%2Fsubstack-post-media.s3.amazonaws.com%2Fpublic%2Fimages%2F6eb744d8-f751-4f64-b059-b7b926ac49f8_2880x1440.png"" width=""1456"" height=""728"" data-attrs=""{&quot;src&quot;:&quot;https://substack-post-media.s3.amazonaws.com/public/images/6eb744d8-f751-4f64-b059-b7b926ac49f8_2880x1440.png&quot;,&quot;srcNoWatermark&quot;:null,&quot;fullscreen&quot;:null,&quot;imageSize&quot;:null,&quot;height&quot;:728,&quot;width&quot;:1456,&quot;resizeWidth&quot;:null,&quot;bytes&quot;:1948146,&quot;alt&quot;:null,&quot;title&quot;:null,&quot;type&quot;:&quot;image/png&quot;,&quot;href&quot;:null,&quot;belowTheFold&quot;:false,&quot;topImage&quot;:true,&quot;internalRedirect&quot;:&quot;https://adamgrant.substack.com/i/184974223?img=https%3A%2F%2Fsubstack-post-media.s3.amazonaws.com%2Fpublic%2Fimages%2F6eb744d8-f751-4f64-b059-b7b926ac49f8_2880x1440.png&quot;,&quot;isProcessing&quot;:false,&quot;align&quot;:null,&quot;offset&quot;:false}"" class=""sizing-normal"" alt="""" srcset=""https://substackcdn.com/image/fetch/$s_!1M4_!,w_424,c_limit,f_auto,q_auto:good,fl_progressive:steep/https%3A%2F%2Fsubstack-post-media.s3.amazonaws.com%2Fpublic%2Fimages%2F6eb744d8-f751-4f64-b059-b7b926ac49f8_2880x1440.png 424w, https://substackcdn.com/image/fetch/$s_!1M4_!,w_848,c_limit,f_auto,q_auto:good,fl_progressive:steep/https%3A%2F%2Fsubstack-post-media.s3.amazonaws.com%2Fpublic%2Fimages%2F6eb744d8-f751-4f64-b059-b7b926ac49f8_2880x1440.png 848w, https://substackcdn.com/image/fetch/$s_!1M4_!,w_1272,c_limit,f_auto,q_auto:good,fl_progressive:steep/https%3A%2F%2Fsubstack-post-media.s3.amazonaws.com%2Fpublic%2Fimages%2F6eb744d8-f751-4f64-b059-b7b926ac49f8_2880x1440.png 1272w, https://substackcdn.com/image/fetch/$s_!1M4_!,w_1456,c_limit,f_auto,q_auto:good,fl_progressive:steep/https%3A%2F%2Fsubstack-post-media.s3.amazonaws.com%2Fpublic%2Fimages%2F6eb744d8-f751-4f64-b059-b7b926ac49f8_2880x1440.png 1456w"" sizes=""100vw"" fetchpriority=""high""></picture><div class=""image-link-expand""><div class=""pencraft pc-display-flex pc-gap-8 pc-reset""><button tabindex=""0"" type=""button"" class=""pencraft pc-reset pencraft icon-container restack-image""><svg role=""img"" width=""20"" height=""20"" viewBox=""0 0 20 20"" fill=""none"" stroke-width=""1.5"" stroke=""var(--color-fg-primary)"" stroke-linecap=""round"" stroke-linejoin=""round"" xmlns=""http://www.w3.org/2000/svg""><g><title></title><path d=""M2.53001 7.81595C3.49179 4.73911 6.43281 2.5 9.91173 2.5C13.1684 2.5 15.9537 4.46214 17.0852 7.23684L17.6179 8.67647M17.6179 8.67647L18.5002 4.26471M17.6179 8.67647L13.6473 6.91176M17.4995 12.1841C16.5378 15.2609 13.5967 17.5 10.1178 17.5C6.86118 17.5 4.07589 15.5379 2.94432 12.7632L2.41165 11.3235M2.41165 11.3235L1.5293 15.7353M2.41165 11.3235L6.38224 13.0882""></path></g></svg></button><button tabindex=""0"" type=""button"" class=""pencraft pc-reset pencraft icon-container view-image""><svg xmlns=""http://www.w3.org/2000/svg"" width=""20"" height=""20"" viewBox=""0 0 24 24"" fill=""none"" stroke=""currentColor"" stroke-width=""2"" stroke-linecap=""round"" stroke-linejoin=""round"" class=""lucide lucide-maximize2 lucide-maximize-2""><polyline points=""15 3 21 3 21 9""></polyline><polyline points=""9 21 3 21 3 15""></polyline><line x1=""21"" x2=""14"" y1=""3"" y2=""10""></line><line x1=""3"" x2=""10"" y1=""21"" y2=""14""></line></svg></button></div></div></div></a></figure></div><p><strong>BOUNDARIES</strong></p><p>1. <strong><a href=""https://www.amazon.com/Poisonous-People-Resist-Them-Improve/dp/1668057158"">Poisonous People</a> </strong>by social psychologist<strong> Leanne ten Brinke </strong>(March)</p><p>How to recognize, avoid, and neutralize narcissists, psychopaths, and Machiavellians.</p><p>2. <strong><a href=""https://www.amazon.com/Balancing-Act-Creating-Dependency-Connection/dp/0593850742"">The Balancing Act</a> </strong>by therapist <strong>Nedra Tawwab </strong>(February)</p><p>Walking the tightrope between setting boundaries and staying open.</p><p><strong>WELL-BEING</strong></p><p>3. <strong><a href=""https://www.amazon.com/Flourish-Art-Building-Meaning-Fulfillment/dp/0525620702"">Flourish</a> </strong>by journalist <strong>Dan Coyle </strong>(February)</p><p>Why certain people, projects, and places make us feel alive.</p><p>4. <strong><a href=""https://www.amazon.com/Mattering-Secret-Life-Connection-Purpose/dp/0593850599"">Mattering</a></strong> by journalist <strong>Jennifer Wallace </strong>(January)</p><p>Where we should look for purpose and contribution.</p><p><strong>COMMUNICATION</strong></p><p>5. <strong><a href=""https://www.amazon.com/Story-Stories-Million-Year-History-Uniquely/dp/0063438690"">The Story of Stories</a> </strong>by technologist <strong>Kevin Ashton </strong>(March)</p><p>A journey through the hidden past and potential future of narratives.</p><p>6. <strong><a href=""https://www.amazon.com/Revealing-Underrated-Oversharing-Leslie-John/dp/0593545389"">Revealing</a> </strong>by behavioral scientist <strong>Leslie John </strong>(February)</p><p>The science and practice of healthy vulnerability.</p><p>7. <strong><a href=""https://www.amazon.com/Your-Best-Meeting-Ever-Principles/dp/166806748X"">Your Best Meeting Ever</a> </strong>by management scientist <strong>Rebecca Hinds </strong>(February)</p><p>Ways to eliminate pointless gatherings—and make the most of our time together.</p><p><strong>CHANGE</strong></p><p>8. <strong><a href=""https://www.amazon.com/Jolted-Quit-When-Stay-Matters/dp/0593655591"">Jolted</a> </strong>by organizational psychologist <strong>Anthony Klotz </strong>(March)</p><p>How to decide whether to stay or leave your job—and other relationships too.</p><p>9. <strong><a href=""https://www.amazon.com/Other-Side-Change-Become-Makes/dp/0593713680"">The Other Side of Change</a> </strong>by cognitive scientist <strong>Maya Shankar </strong>(January)</p><p>Finding purpose after adversity and possibility under uncertainty.</p><p><strong>CIVIC LIFE</strong></p><p>10. <strong><a href=""https://www.amazon.com/Politics-Without-Politicians-Case-Citizen/dp/0593713982"">Politics Without Politicians</a> </strong>by political scientist <strong>Hélène Landemore </strong>(February)</p><p>What if citizens ran the government?</p><p>11. <strong><a href=""https://www.amazon.com/We-Women-Hidden-Heroes-America/dp/0593727029"">We the Women</a> </strong>by journalist <strong>Norah O’Donnell </strong>(February)</p><p>The forgotten history of the heroines who shaped America.</p><p>12. <strong><a href=""https://www.amazon.com/Triangle-Power-Rebalancing-World-Order/dp/1967190100"">The Triangle of Power</a> </strong>by political scientist and head of state <strong>Alexander Stubb </strong>(January)</p><p>The present and future of geopolitics, from Finland’s president and former prime minister.</p><p>What books are you most excited about for 2026, and what was your favorite read of 2025?</p>","Most information goes in one ear and out the other. Great books have a lasting impact on how we think and who we become. My favorite new releases this winter explore how to set boundaries, boost well-being, enhance communication, navigate change, and improve civic life. BOUNDARIES 1. Poisonous People by social psychologist Leanne ten Brinke (March) How to recognize, avoid, and neutralize narcissists, psychopaths, and Machiavellians. 2. The Balancing Act by therapist Nedra Tawwab (February) Walking the tightrope between setting boundaries and staying open. WELL-BEING 3. Flourish by journalist Dan Coyle (February) Why certain people, projects, and places make us feel alive. 4. Mattering by journalist Jennifer Wallace (January) Where we should look for purpose and contribution. COMMUNICATION 5. The Story of Stories by technologist Kevin Ashton (March) A journey through the hidden past and potential future of narratives. 6. Revealing by behavioral scientist Leslie John (February) The science and practice of healthy vulnerability. 7. Your Best Meeting Ever by management scientist Rebecca Hinds (February) Ways to eliminate pointless gatherings—and make the most of our time together. CHANGE 8. Jolted by organizational psychologist Anthony Klotz (March) How to decide whether to stay or leave your job—and other relationships too. 9. The Other Side of Change by cognitive scientist Maya Shankar (January) Finding purpose after adversity and possibility under uncertainty. CIVIC LIFE 10. Politics Without Politicians by political scientist Hélène Landemore (February) What if citizens ran the government? 11. We the Women by journalist Norah O’Donnell (February) The forgotten history of the heroines who shaped America. 12. The Triangle of Power by political scientist and head of state Alexander Stubb (January) The present and future of geopolitics, from Finland’s president and former prime minister. What books are you most excited about for 2026, and what was your favorite read of 2025?",2026
